review_id,customer_id,product_id,order_id,rating,review_text,review_date,sentiment_label,is_verified,helpful_votes
REV0046470,C06345,P00968,ORD0033797,1,Product quality is very poor. Not worth the price.,2023-09-29,Negative,True,123
REV0046471,C00189,P02934,ORD0053900,5,"Excellent product, very happy with the quality!",2023-07-21,Positive,False,127
REV0046472,C06187,P02933,ORD0167342,4,Fast delivery and great fit. Highly recommend.,2023-12-31,Positive,True,38
REV0046473,C08556,P00532,ORD0062164,4,Fast delivery and great fit. Highly recommend.,2024-07-31,Positive,False,61
REV0046474,C05192,P00746,ORD0171423,4,Loved the color and fabric. Will buy again.,2022-02-18,Positive,True,39
REV0046475,C00804,P03395,ORD0101661,1,Wrong size delivered. Very disappointed.,2022-10-21,Negative,True,67
REV0046476,C07995,P00349,ORD0053779,5,Loved the color and fabric. Will buy again.,2022-06-29,Positive,True,33
REV0046477,C07333,P01564,ORD0075191,5,Loved the color and fabric. Will buy again.,2022-02-11,Positive,False,10
REV0046478,C02417,P02624,ORD0046559,5,"Amazing product, exactly as described.",2024-12-13,Positive,True,37
REV0046479,C03015,P00230,ORD0004201,3,Average quality. Nothing exceptional.,2023-08-15,Neutral,True,67
REV0046480,C03108,P01558,ORD0189695,2,Wrong size delivered. Very disappointed.,2023-09-10,Negative,False,43
REV0046481,C04290,P02810,ORD0177036,4,Perfect for the occasion. Great value for money.,2023-09-06,Positive,False,98
REV0046482,C03872,P03357,ORD0012642,5,"Amazing product, exactly as described.",2023-07-24,Positive,True,117
REV0046483,C00018,P03996,ORD0045341,3,Decent product. Meets basic expectations.,2024-02-16,Neutral,False,79
REV0046484,C08750,P03736,ORD0136870,5,Fast delivery and great fit. Highly recommend.,2024-07-28,Positive,True,45
REV0046485,C05620,P02501,ORD0079813,5,Fast delivery and great fit. Highly recommend.,2023-08-19,Positive,True,73
REV0046486,C04966,P01128,ORD0145547,5,Perfect for the occasion. Great value for money.,2024-11-01,Positive,True,57
REV0046487,C01521,P04234,ORD0018210,5,Loved the color and fabric. Will buy again.,2022-11-01,Positive,True,83
REV0046488,C01790,P04664,ORD0187512,5,"Amazing product, exactly as described.",2023-07-28,Positive,True,22
REV0046489,C05203,P03415,ORD0102099,4,Fast delivery and great fit. Highly recommend.,2022-11-29,Positive,True,32
REV0046490,C01753,P03867,ORD0014117,5,Loved the color and fabric. Will buy again.,2022-08-06,Positive,True,98
REV0046491,C01859,P00552,ORD0194636,4,Loved the color and fabric. Will buy again.,2022-12-31,Positive,True,68
REV0046492,C05512,P02812,ORD0169158,3,Average quality. Nothing exceptional.,2022-08-19,Neutral,True,26
REV0046493,C04536,P02392,ORD0132262,1,Product quality is very poor. Not worth the price.,2024-07-10,Negative,False,145
REV0046494,C00330,P03913,ORD0130720,4,Perfect for the occasion. Great value for money.,2022-12-26,Positive,True,41
REV0046495,C00435,P01894,ORD0078233,5,Loved the color and fabric. Will buy again.,2024-01-11,Positive,True,86
REV0046496,C09458,P04780,ORD0003800,5,Loved the color and fabric. Will buy again.,2023-05-06,Positive,False,77
REV0046497,C09414,P03605,ORD0022484,4,Perfect for the occasion. Great value for money.,2022-07-05,Positive,True,45
REV0046498,C07074,P02493,ORD0134978,2,Received a damaged product. Requesting refund.,2022-05-14,Negative,True,74
REV0046499,C00589,P04682,ORD0194133,3,Average quality. Nothing exceptional.,2024-03-27,Neutral,True,34
REV0046500,C07967,P00870,ORD0174317,5,"Amazing product, exactly as described.",2022-09-22,Positive,True,72
REV0046501,C02831,P02440,ORD0044319,5,Loved the color and fabric. Will buy again.,2024-09-11,Positive,False,14
REV0046502,C00451,P00751,ORD0055982,4,"Amazing product, exactly as described.",2023-07-08,Positive,False,14
REV0046503,C04095,P00323,ORD0124276,5,Perfect for the occasion. Great value for money.,2023-08-23,Positive,True,29
REV0046504,C08400,P01017,ORD0059315,5,Fast delivery and great fit. Highly recommend.,2024-10-30,Positive,False,100
REV0046505,C08766,P00442,ORD0167958,5,Perfect for the occasion. Great value for money.,2024-08-30,Positive,True,22
REV0046506,C03798,P01564,ORD0176319,5,Fast delivery and great fit. Highly recommend.,2023-06-27,Positive,True,133
REV0046507,C02810,P03354,ORD0114228,3,Okay for the price. Could be better.,2024-08-27,Neutral,True,95
REV0046508,C01194,P02423,ORD0151660,5,Perfect for the occasion. Great value for money.,2024-08-29,Positive,False,99
REV0046509,C03037,P01708,ORD0190074,5,"Excellent product, very happy with the quality!",2022-01-31,Positive,True,82
REV0046510,C05298,P00976,ORD0038981,4,"Excellent product, very happy with the quality!",2023-09-10,Positive,True,64
REV0046511,C07301,P01954,ORD0141137,4,"Excellent product, very happy with the quality!",2024-07-11,Positive,True,7
REV0046512,C05951,P01458,ORD0012204,4,Perfect for the occasion. Great value for money.,2024-07-13,Positive,True,75
REV0046513,C03446,P03345,ORD0085641,3,Material is fine but delivery was slow.,2022-05-11,Neutral,True,110
REV0046514,C06318,P04423,ORD0190529,4,"Excellent product, very happy with the quality!",2022-05-12,Positive,True,75
REV0046515,C03897,P01518,ORD0063145,5,Perfect for the occasion. Great value for money.,2024-08-24,Positive,True,137
REV0046516,C05348,P01902,ORD0029585,4,"Amazing product, exactly as described.",2024-02-03,Positive,True,122
REV0046517,C01090,P00807,ORD0036654,4,Fast delivery and great fit. Highly recommend.,2024-10-12,Positive,False,96
REV0046518,C01345,P01536,ORD0024875,3,Decent product. Meets basic expectations.,2023-02-27,Neutral,True,59
REV0046519,C05359,P02552,ORD0063607,4,"Amazing product, exactly as described.",2023-04-26,Positive,True,105
REV0046520,C02270,P01609,ORD0031312,5,"Amazing product, exactly as described.",2022-04-13,Positive,True,67
REV0046521,C02391,P04467,ORD0158119,4,"Amazing product, exactly as described.",2022-02-01,Positive,False,46
REV0046522,C04350,P04866,ORD0017008,5,Fast delivery and great fit. Highly recommend.,2023-07-05,Positive,True,45
REV0046523,C08323,P03194,ORD0058623,4,"Amazing product, exactly as described.",2023-12-02,Positive,True,128
REV0046524,C06750,P04516,ORD0110559,5,Fast delivery and great fit. Highly recommend.,2023-10-29,Positive,True,92
REV0046525,C09751,P01232,ORD0003108,4,Fast delivery and great fit. Highly recommend.,2023-08-01,Positive,True,95
REV0046526,C04385,P02745,ORD0037354,4,"Excellent product, very happy with the quality!",2022-09-19,Positive,True,70
REV0046527,C02636,P04253,ORD0099820,4,"Excellent product, very happy with the quality!",2024-03-26,Positive,True,46
REV0046528,C07325,P02726,ORD0192050,5,"Excellent product, very happy with the quality!",2024-04-17,Positive,True,71
REV0046529,C05222,P01627,ORD0167767,4,Fast delivery and great fit. Highly recommend.,2022-08-25,Positive,True,84
REV0046530,C01623,P02693,ORD0088828,4,"Amazing product, exactly as described.",2022-06-14,Positive,True,42
REV0046531,C06626,P04983,ORD0026005,5,"Excellent product, very happy with the quality!",2024-10-25,Positive,False,133
REV0046532,C08312,P02306,ORD0147922,2,The stitching came off after one wash.,2022-06-10,Negative,False,95
REV0046533,C03913,P01561,ORD0068944,4,Perfect for the occasion. Great value for money.,2024-10-20,Positive,False,68
REV0046534,C08886,P01147,ORD0093123,4,"Amazing product, exactly as described.",2022-10-25,Positive,True,68
REV0046535,C07101,P04694,ORD0058474,5,Perfect for the occasion. Great value for money.,2023-07-08,Positive,False,49
REV0046536,C09625,P03217,ORD0015017,3,Average quality. Nothing exceptional.,2022-02-26,Neutral,True,43
REV0046537,C06141,P00044,ORD0167912,4,Fast delivery and great fit. Highly recommend.,2023-03-21,Positive,False,56
REV0046538,C00349,P00855,ORD0137454,4,Fast delivery and great fit. Highly recommend.,2024-11-13,Positive,True,62
REV0046539,C00345,P00428,ORD0065063,2,Received a damaged product. Requesting refund.,2024-03-10,Negative,True,14
REV0046540,C05732,P03238,ORD0124917,5,Loved the color and fabric. Will buy again.,2024-10-18,Positive,True,30
REV0046541,C07689,P01737,ORD0185498,4,Perfect for the occasion. Great value for money.,2023-12-19,Positive,True,98
REV0046542,C02652,P02800,ORD0001754,3,Average quality. Nothing exceptional.,2023-09-29,Neutral,False,12
REV0046543,C04880,P00591,ORD0036029,5,Fast delivery and great fit. Highly recommend.,2024-12-17,Positive,True,127
REV0046544,C09278,P02287,ORD0131616,3,Average quality. Nothing exceptional.,2024-08-17,Neutral,True,105
REV0046545,C04910,P04964,ORD0048676,1,Product quality is very poor. Not worth the price.,2024-04-07,Negative,True,36
REV0046546,C00520,P00907,ORD0177892,5,"Amazing product, exactly as described.",2022-08-13,Positive,False,149
REV0046547,C09600,P03863,ORD0098244,5,"Excellent product, very happy with the quality!",2022-06-13,Positive,True,63
REV0046548,C02595,P02093,ORD0100717,1,Wrong size delivered. Very disappointed.,2024-08-25,Negative,False,8
REV0046549,C00712,P02695,ORD0030156,5,Loved the color and fabric. Will buy again.,2023-06-21,Positive,False,142
REV0046550,C03945,P01925,ORD0151403,4,Perfect for the occasion. Great value for money.,2022-08-26,Positive,True,94
REV0046551,C03511,P02381,ORD0167021,3,Decent product. Meets basic expectations.,2023-11-06,Neutral,False,0
REV0046552,C03209,P02234,ORD0039360,5,Fast delivery and great fit. Highly recommend.,2024-01-09,Positive,False,144
REV0046553,C07575,P02883,ORD0133238,2,Received a damaged product. Requesting refund.,2024-04-28,Negative,True,26
REV0046554,C08169,P01561,ORD0179237,4,"Amazing product, exactly as described.",2023-11-23,Positive,True,147
REV0046555,C09828,P02529,ORD0130290,2,Product quality is very poor. Not worth the price.,2024-04-05,Negative,True,144
REV0046556,C03161,P00464,ORD0076881,4,Perfect for the occasion. Great value for money.,2023-06-29,Positive,True,6
REV0046557,C04529,P03218,ORD0111953,1,Product quality is very poor. Not worth the price.,2023-01-08,Negative,True,98
REV0046558,C01892,P02943,ORD0121705,4,Perfect for the occasion. Great value for money.,2024-03-28,Positive,True,138
REV0046559,C00654,P01408,ORD0081238,4,"Amazing product, exactly as described.",2023-08-29,Positive,True,69
REV0046560,C00861,P02742,ORD0085820,5,Loved the color and fabric. Will buy again.,2022-08-17,Positive,True,54
REV0046561,C00343,P04325,ORD0143380,4,Loved the color and fabric. Will buy again.,2023-08-27,Positive,True,69
REV0046562,C07116,P04731,ORD0167561,5,Loved the color and fabric. Will buy again.,2024-11-01,Positive,True,147
REV0046563,C08061,P01709,ORD0053370,3,Average quality. Nothing exceptional.,2024-03-07,Neutral,True,10
REV0046564,C01048,P04873,ORD0149795,5,Loved the color and fabric. Will buy again.,2023-05-20,Positive,True,143
REV0046565,C02206,P02375,ORD0046557,5,Fast delivery and great fit. Highly recommend.,2022-04-28,Positive,False,131
REV0046566,C01735,P01309,ORD0073352,5,"Amazing product, exactly as described.",2022-06-30,Positive,True,85
REV0046567,C08120,P04525,ORD0094255,3,Average quality. Nothing exceptional.,2024-04-20,Neutral,True,92
REV0046568,C02374,P04005,ORD0003998,5,Fast delivery and great fit. Highly recommend.,2023-03-20,Positive,True,39
REV0046569,C08666,P03836,ORD0118103,5,"Amazing product, exactly as described.",2022-08-01,Positive,False,4
REV0046570,C01676,P02099,ORD0164056,3,Decent product. Meets basic expectations.,2024-06-28,Neutral,False,141
REV0046571,C06125,P02621,ORD0062848,5,Perfect for the occasion. Great value for money.,2022-03-31,Positive,True,135
REV0046572,C08212,P00870,ORD0155370,3,Material is fine but delivery was slow.,2023-09-06,Neutral,True,108
REV0046573,C04661,P01366,ORD0138382,4,Perfect for the occasion. Great value for money.,2024-04-05,Positive,True,115
REV0046574,C06141,P00044,ORD0133481,1,Received a damaged product. Requesting refund.,2022-04-09,Negative,True,68
REV0046575,C06948,P01908,ORD0016434,5,Loved the color and fabric. Will buy again.,2022-04-15,Positive,True,9
REV0046576,C05429,P02754,ORD0171063,2,Product quality is very poor. Not worth the price.,2023-11-15,Negative,True,118
REV0046577,C07545,P00834,ORD0009787,5,Perfect for the occasion. Great value for money.,2023-10-28,Positive,False,74
REV0046578,C01275,P00902,ORD0197682,5,Loved the color and fabric. Will buy again.,2023-05-21,Positive,True,52
REV0046579,C03462,P00408,ORD0066426,3,Average quality. Nothing exceptional.,2023-10-11,Neutral,True,125
REV0046580,C02958,P00955,ORD0174213,4,Loved the color and fabric. Will buy again.,2023-01-12,Positive,True,95
REV0046581,C03700,P03560,ORD0176390,4,Fast delivery and great fit. Highly recommend.,2022-06-03,Positive,True,143
REV0046582,C03696,P02601,ORD0144639,4,"Excellent product, very happy with the quality!",2022-12-10,Positive,True,66
REV0046583,C03317,P00295,ORD0041005,2,The stitching came off after one wash.,2024-08-24,Negative,True,62
REV0046584,C09170,P02107,ORD0151401,2,Wrong size delivered. Very disappointed.,2023-01-25,Negative,True,147
REV0046585,C09302,P03148,ORD0128139,4,Perfect for the occasion. Great value for money.,2024-06-04,Positive,True,67
REV0046586,C03165,P02532,ORD0174447,4,Loved the color and fabric. Will buy again.,2023-05-26,Positive,True,110
REV0046587,C09246,P02388,ORD0111967,4,"Excellent product, very happy with the quality!",2023-12-11,Positive,True,132
REV0046588,C07879,P02814,ORD0040228,5,"Amazing product, exactly as described.",2023-02-06,Positive,True,69
REV0046589,C00102,P00155,ORD0018078,4,Loved the color and fabric. Will buy again.,2023-10-09,Positive,True,36
REV0046590,C06171,P02102,ORD0004781,4,"Amazing product, exactly as described.",2022-04-17,Positive,True,60
REV0046591,C07042,P02098,ORD0066642,3,Average quality. Nothing exceptional.,2022-07-07,Neutral,True,80
REV0046592,C07200,P02852,ORD0173942,3,Average quality. Nothing exceptional.,2023-05-20,Neutral,False,144
REV0046593,C06658,P02623,ORD0067315,4,"Amazing product, exactly as described.",2023-02-03,Positive,True,132
REV0046594,C02470,P02153,ORD0120330,4,"Amazing product, exactly as described.",2023-11-22,Positive,True,109
REV0046595,C00855,P04496,ORD0056712,3,Okay for the price. Could be better.,2024-09-17,Neutral,True,136
REV0046596,C04801,P01040,ORD0094004,2,Product quality is very poor. Not worth the price.,2024-09-30,Negative,False,115
REV0046597,C01912,P02950,ORD0184558,4,Fast delivery and great fit. Highly recommend.,2022-04-07,Positive,True,130
REV0046598,C04343,P01879,ORD0095557,5,Loved the color and fabric. Will buy again.,2023-09-22,Positive,True,37
REV0046599,C05343,P00587,ORD0179526,5,"Amazing product, exactly as described.",2024-02-07,Positive,True,90
REV0046600,C06499,P02894,ORD0124886,4,Perfect for the occasion. Great value for money.,2022-03-09,Positive,False,130
REV0046601,C02129,P03100,ORD0002489,1,Wrong size delivered. Very disappointed.,2024-01-21,Negative,True,39
REV0046602,C09331,P04828,ORD0167425,4,Perfect for the occasion. Great value for money.,2023-03-13,Positive,True,23
REV0046603,C09444,P03618,ORD0188859,5,Perfect for the occasion. Great value for money.,2024-06-11,Positive,False,64
REV0046604,C06611,P00760,ORD0050795,2,Received a damaged product. Requesting refund.,2024-06-10,Negative,True,22
REV0046605,C07750,P00483,ORD0159338,2,Wrong size delivered. Very disappointed.,2024-04-23,Negative,False,67
REV0046606,C05170,P04440,ORD0170617,5,Fast delivery and great fit. Highly recommend.,2023-05-14,Positive,True,148
REV0046607,C06321,P03985,ORD0043418,5,"Amazing product, exactly as described.",2022-01-06,Positive,True,46
REV0046608,C09047,P01897,ORD0156378,5,"Amazing product, exactly as described.",2023-06-06,Positive,True,62
REV0046609,C08890,P03090,ORD0150480,3,Average quality. Nothing exceptional.,2022-08-11,Neutral,True,146
REV0046610,C05979,P02822,ORD0177362,3,Okay for the price. Could be better.,2022-08-03,Neutral,True,29
REV0046611,C02773,P03772,ORD0024753,3,Material is fine but delivery was slow.,2022-06-25,Neutral,False,109
REV0046612,C07258,P03267,ORD0030230,4,Loved the color and fabric. Will buy again.,2022-05-03,Positive,True,140
REV0046613,C08303,P03914,ORD0158303,5,Perfect for the occasion. Great value for money.,2022-11-19,Positive,True,147
REV0046614,C04962,P00088,ORD0068195,5,"Amazing product, exactly as described.",2022-08-24,Positive,True,118
REV0046615,C03075,P00587,ORD0025821,5,Perfect for the occasion. Great value for money.,2024-10-09,Positive,True,121
REV0046616,C02614,P00849,ORD0110173,5,"Amazing product, exactly as described.",2024-02-11,Positive,True,146
REV0046617,C01220,P01300,ORD0041786,4,Fast delivery and great fit. Highly recommend.,2024-09-03,Positive,True,33
REV0046618,C03573,P03168,ORD0135395,3,Average quality. Nothing exceptional.,2022-11-24,Neutral,True,17
REV0046619,C07385,P02550,ORD0132215,1,Color faded after first wash. Not as shown in picture.,2023-01-27,Negative,True,116
REV0046620,C06512,P02869,ORD0173679,5,"Amazing product, exactly as described.",2023-04-12,Positive,True,63
REV0046621,C03976,P03221,ORD0167896,4,Loved the color and fabric. Will buy again.,2023-01-24,Positive,True,99
REV0046622,C02847,P03223,ORD0038571,5,Loved the color and fabric. Will buy again.,2024-09-22,Positive,True,27
REV0046623,C09313,P03546,ORD0057833,5,Fast delivery and great fit. Highly recommend.,2023-11-24,Positive,True,66
REV0046624,C06317,P02862,ORD0105309,2,Wrong size delivered. Very disappointed.,2022-01-15,Negative,True,122
REV0046625,C09893,P03976,ORD0173204,5,"Amazing product, exactly as described.",2024-01-07,Positive,True,41
REV0046626,C05613,P04941,ORD0162839,5,"Amazing product, exactly as described.",2023-04-02,Positive,True,67
REV0046627,C05160,P03594,ORD0106170,5,Loved the color and fabric. Will buy again.,2022-11-29,Positive,True,113
REV0046628,C08555,P03834,ORD0122432,5,"Amazing product, exactly as described.",2024-08-19,Positive,True,144
REV0046629,C08130,P03016,ORD0019675,4,Fast delivery and great fit. Highly recommend.,2024-09-17,Positive,True,112
REV0046630,C08567,P02650,ORD0076360,4,"Amazing product, exactly as described.",2022-05-30,Positive,True,104
REV0046631,C09571,P02771,ORD0195492,3,Average quality. Nothing exceptional.,2024-12-09,Neutral,True,145
REV0046632,C08814,P01512,ORD0074448,4,Fast delivery and great fit. Highly recommend.,2023-06-07,Positive,True,147
REV0046633,C03387,P00749,ORD0089418,5,"Excellent product, very happy with the quality!",2022-08-29,Positive,True,37
REV0046634,C03076,P03143,ORD0118012,1,Wrong size delivered. Very disappointed.,2023-09-09,Negative,True,144
REV0046635,C04753,P02785,ORD0049965,5,"Excellent product, very happy with the quality!",2023-10-08,Positive,True,106
REV0046636,C05272,P00683,ORD0086131,4,"Excellent product, very happy with the quality!",2022-01-15,Positive,True,131
REV0046637,C07590,P01612,ORD0079153,5,"Amazing product, exactly as described.",2023-12-15,Positive,True,113
REV0046638,C02703,P04670,ORD0007255,3,Average quality. Nothing exceptional.,2022-11-04,Neutral,True,116
REV0046639,C03480,P00534,ORD0176550,5,Loved the color and fabric. Will buy again.,2023-04-20,Positive,True,102
REV0046640,C07794,P03028,ORD0130070,5,"Amazing product, exactly as described.",2022-09-30,Positive,False,74
REV0046641,C06750,P00262,ORD0039072,5,"Amazing product, exactly as described.",2024-03-03,Positive,True,39
REV0046642,C00890,P02274,ORD0110686,5,"Amazing product, exactly as described.",2022-04-23,Positive,True,92
REV0046643,C01659,P00928,ORD0143273,4,Perfect for the occasion. Great value for money.,2024-09-29,Positive,True,121
REV0046644,C09130,P02692,ORD0061486,4,"Amazing product, exactly as described.",2023-05-10,Positive,True,63
REV0046645,C05428,P04580,ORD0186672,3,Okay for the price. Could be better.,2023-10-01,Neutral,True,10
REV0046646,C08371,P02698,ORD0092049,5,Perfect for the occasion. Great value for money.,2022-12-10,Positive,False,60
REV0046647,C09226,P00681,ORD0106762,5,Perfect for the occasion. Great value for money.,2024-11-14,Positive,True,86
REV0046648,C06102,P02610,ORD0057932,5,Loved the color and fabric. Will buy again.,2024-09-14,Positive,True,139
REV0046649,C04032,P01605,ORD0018661,4,Fast delivery and great fit. Highly recommend.,2024-03-24,Positive,True,99
REV0046650,C04411,P00320,ORD0052846,1,Product quality is very poor. Not worth the price.,2022-06-30,Negative,False,124
REV0046651,C03910,P00561,ORD0103598,4,Fast delivery and great fit. Highly recommend.,2024-08-16,Positive,True,9
REV0046652,C06664,P00840,ORD0076018,5,Fast delivery and great fit. Highly recommend.,2022-08-28,Positive,True,130
REV0046653,C03618,P04668,ORD0146063,2,Received a damaged product. Requesting refund.,2023-03-11,Negative,True,5
REV0046654,C06297,P01863,ORD0100637,5,Loved the color and fabric. Will buy again.,2023-03-07,Positive,True,135
REV0046655,C05616,P00585,ORD0180417,5,Perfect for the occasion. Great value for money.,2024-09-16,Positive,True,71
REV0046656,C03989,P03851,ORD0004323,4,"Excellent product, very happy with the quality!",2022-12-21,Positive,True,107
REV0046657,C05483,P00862,ORD0116240,4,"Amazing product, exactly as described.",2024-12-15,Positive,True,55
REV0046658,C09426,P02565,ORD0003036,4,"Amazing product, exactly as described.",2024-01-26,Positive,True,78
REV0046659,C07233,P01090,ORD0038928,2,The stitching came off after one wash.,2024-11-28,Negative,False,85
REV0046660,C07679,P02302,ORD0133945,3,Decent product. Meets basic expectations.,2023-06-20,Neutral,True,138
REV0046661,C04781,P02099,ORD0067635,5,Perfect for the occasion. Great value for money.,2022-10-22,Positive,True,48
REV0046662,C05049,P04682,ORD0035798,1,Received a damaged product. Requesting refund.,2023-05-09,Negative,False,47
REV0046663,C02777,P01813,ORD0174937,4,"Excellent product, very happy with the quality!",2024-06-04,Positive,False,44
REV0046664,C09935,P00393,ORD0029753,4,"Excellent product, very happy with the quality!",2024-10-31,Positive,True,47
REV0046665,C00008,P02622,ORD0120654,2,Product quality is very poor. Not worth the price.,2022-01-29,Negative,True,106
REV0046666,C05784,P00332,ORD0060049,5,Loved the color and fabric. Will buy again.,2022-11-20,Positive,True,90
REV0046667,C02210,P01442,ORD0073378,5,Perfect for the occasion. Great value for money.,2024-10-13,Positive,False,56
REV0046668,C01027,P02532,ORD0070892,3,Average quality. Nothing exceptional.,2023-10-14,Neutral,True,44
REV0046669,C00814,P04192,ORD0080458,5,Fast delivery and great fit. Highly recommend.,2022-01-14,Positive,True,43
REV0046670,C03236,P03012,ORD0165056,5,Loved the color and fabric. Will buy again.,2024-06-29,Positive,True,5
REV0046671,C08146,P02735,ORD0018571,1,The stitching came off after one wash.,2024-01-21,Negative,True,69
REV0046672,C05045,P01320,ORD0124590,5,Fast delivery and great fit. Highly recommend.,2022-07-02,Positive,True,132
REV0046673,C03560,P00424,ORD0110424,4,Fast delivery and great fit. Highly recommend.,2022-07-01,Positive,False,45
REV0046674,C04106,P00308,ORD0019819,3,Okay for the price. Could be better.,2022-04-12,Neutral,True,14
REV0046675,C05907,P03085,ORD0195903,4,"Excellent product, very happy with the quality!",2022-01-10,Positive,True,58
REV0046676,C07927,P01367,ORD0030832,5,"Amazing product, exactly as described.",2023-03-05,Positive,True,17
REV0046677,C07392,P01845,ORD0177559,3,Decent product. Meets basic expectations.,2023-08-22,Neutral,False,25
REV0046678,C09634,P04120,ORD0170211,5,Fast delivery and great fit. Highly recommend.,2023-08-15,Positive,True,114
REV0046679,C09861,P01028,ORD0107938,5,"Amazing product, exactly as described.",2023-08-18,Positive,True,107
REV0046680,C06028,P01959,ORD0189899,4,"Amazing product, exactly as described.",2024-01-24,Positive,False,2
REV0046681,C01442,P02826,ORD0018094,5,"Excellent product, very happy with the quality!",2024-05-24,Positive,False,148
REV0046682,C09727,P01756,ORD0053443,5,Loved the color and fabric. Will buy again.,2023-11-04,Positive,True,130
REV0046683,C07694,P02836,ORD0089809,1,Color faded after first wash. Not as shown in picture.,2024-09-03,Negative,True,62
REV0046684,C02718,P03749,ORD0065168,5,"Excellent product, very happy with the quality!",2022-03-08,Positive,False,3
REV0046685,C01239,P03675,ORD0028575,4,Perfect for the occasion. Great value for money.,2022-04-24,Positive,True,99
REV0046686,C01496,P02220,ORD0110746,2,Color faded after first wash. Not as shown in picture.,2022-04-05,Negative,True,98
REV0046687,C08251,P00171,ORD0066127,4,Loved the color and fabric. Will buy again.,2023-03-27,Positive,True,8
REV0046688,C01164,P01727,ORD0160573,5,Loved the color and fabric. Will buy again.,2022-09-04,Positive,True,29
REV0046689,C03794,P00108,ORD0087381,5,Fast delivery and great fit. Highly recommend.,2023-02-05,Positive,True,19
REV0046690,C04545,P04003,ORD0103979,5,Fast delivery and great fit. Highly recommend.,2022-03-14,Positive,True,117
REV0046691,C04519,P02679,ORD0052919,5,Perfect for the occasion. Great value for money.,2023-02-08,Positive,True,46
REV0046692,C09453,P01213,ORD0094721,5,Loved the color and fabric. Will buy again.,2022-07-16,Positive,False,0
REV0046693,C06826,P02618,ORD0159069,4,Perfect for the occasion. Great value for money.,2024-10-05,Positive,False,89
REV0046694,C08163,P00622,ORD0135933,3,Decent product. Meets basic expectations.,2023-01-18,Neutral,True,46
REV0046695,C07225,P03337,ORD0180875,4,"Amazing product, exactly as described.",2024-05-21,Positive,True,62
REV0046696,C03740,P00216,ORD0053605,3,Average quality. Nothing exceptional.,2022-02-28,Neutral,False,3
REV0046697,C07849,P01740,ORD0153975,5,Perfect for the occasion. Great value for money.,2023-11-22,Positive,True,51
REV0046698,C00172,P03011,ORD0056868,5,Loved the color and fabric. Will buy again.,2024-06-30,Positive,False,132
REV0046699,C07827,P04360,ORD0041842,4,"Amazing product, exactly as described.",2022-05-09,Positive,True,135
REV0046700,C00780,P02452,ORD0194475,1,Product quality is very poor. Not worth the price.,2022-12-26,Negative,True,118
REV0046701,C04032,P01605,ORD0038682,5,Loved the color and fabric. Will buy again.,2023-12-16,Positive,True,46
REV0046702,C09998,P00662,ORD0019625,5,Loved the color and fabric. Will buy again.,2022-06-15,Positive,True,131
REV0046703,C02782,P00808,ORD0190834,5,Fast delivery and great fit. Highly recommend.,2023-07-20,Positive,False,87
REV0046704,C07352,P02033,ORD0007389,3,Average quality. Nothing exceptional.,2024-07-23,Neutral,True,85
REV0046705,C07067,P02969,ORD0027699,4,Loved the color and fabric. Will buy again.,2024-10-16,Positive,True,55
REV0046706,C07743,P01193,ORD0160121,5,"Excellent product, very happy with the quality!",2024-03-19,Positive,True,45
REV0046707,C04352,P00201,ORD0113386,5,"Excellent product, very happy with the quality!",2024-11-13,Positive,True,50
REV0046708,C03797,P02337,ORD0106033,5,"Excellent product, very happy with the quality!",2023-05-24,Positive,True,86
REV0046709,C03742,P02721,ORD0098545,5,Fast delivery and great fit. Highly recommend.,2023-01-11,Positive,True,38
REV0046710,C06471,P02217,ORD0031147,4,Loved the color and fabric. Will buy again.,2024-12-17,Positive,True,40
REV0046711,C06033,P02004,ORD0186114,4,Fast delivery and great fit. Highly recommend.,2024-08-29,Positive,False,103
REV0046712,C02794,P02269,ORD0003204,5,Perfect for the occasion. Great value for money.,2023-02-22,Positive,False,145
REV0046713,C09458,P01294,ORD0135836,5,"Amazing product, exactly as described.",2023-04-13,Positive,True,133
REV0046714,C02240,P02031,ORD0029077,5,Perfect for the occasion. Great value for money.,2023-11-15,Positive,False,56
REV0046715,C01270,P03078,ORD0186631,2,The stitching came off after one wash.,2022-09-02,Negative,True,63
REV0046716,C09016,P00674,ORD0034478,4,"Excellent product, very happy with the quality!",2024-08-31,Positive,True,79
REV0046717,C05770,P00296,ORD0075344,5,"Amazing product, exactly as described.",2022-01-05,Positive,True,124
REV0046718,C07357,P00225,ORD0025158,5,Fast delivery and great fit. Highly recommend.,2023-05-09,Positive,True,105
REV0046719,C06057,P01389,ORD0178256,1,The stitching came off after one wash.,2024-01-28,Negative,True,118
REV0046720,C09296,P03567,ORD0113191,4,Fast delivery and great fit. Highly recommend.,2022-02-16,Positive,False,51
REV0046721,C00315,P00128,ORD0111992,4,Fast delivery and great fit. Highly recommend.,2024-05-30,Positive,True,13
REV0046722,C08899,P01359,ORD0184535,4,Loved the color and fabric. Will buy again.,2024-05-13,Positive,True,28
REV0046723,C08063,P01732,ORD0102092,4,Perfect for the occasion. Great value for money.,2023-09-11,Positive,True,82
REV0046724,C05368,P04237,ORD0086010,5,Fast delivery and great fit. Highly recommend.,2024-06-09,Positive,False,128
REV0046725,C04056,P02951,ORD0155345,5,"Amazing product, exactly as described.",2024-04-22,Positive,True,140
