comp_price_id,product_id,competitor_name,price,scraped_date,in_stock,source_url
CP0053477,P03139,Ajio,363.54,2024-04-08,False,http://oak-mallick.info/
CP0053478,P00448,Meesho,4064.54,2023-02-03,True,https://barad.com/
CP0053479,P03571,Nykaa Fashion,917.87,2022-09-07,True,http://memon.com/
CP0053480,P04209,Amazon Fashion,3056.05,2023-04-15,True,https://sood-radhakrishnan.com/
CP0053481,P02322,Snapdeal Fashion,4891.2,2024-07-17,True,https://kant.com/
CP0053482,P00230,Meesho,3397.2,2024-06-15,True,https://bath.net/
CP0053483,P01724,Ajio,691.62,2024-07-06,True,https://www.vora-sampath.biz/
CP0053484,P02368,Amazon Fashion,997.44,2023-01-27,True,http://kaul.com/
CP0053485,P01967,Nykaa Fashion,761.44,2023-03-10,True,http://sangha.com/
CP0053486,P00395,Meesho,7745.64,2024-08-12,True,http://www.mandal-sangha.com/
CP0053487,P01966,Flipkart Fashion,1148.22,2023-06-04,True,https://dhar-murthy.com/
CP0053488,P01495,Ajio,838.04,2024-06-11,False,http://dara-murthy.org/
CP0053489,P02903,Meesho,5378.67,2024-02-05,True,http://www.parikh-sehgal.com/
CP0053490,P04195,Amazon Fashion,933.92,2023-04-10,True,https://www.vohra.net/
CP0053491,P02066,Nykaa Fashion,4543.69,2023-11-30,True,http://www.bumb.info/
CP0053492,P01802,Snapdeal Fashion,10509.33,2022-01-26,True,http://gara.biz/
CP0053493,P00889,Meesho,252.09,2023-10-07,True,https://www.boase.com/
CP0053494,P03330,Ajio,5383.91,2024-08-02,True,https://www.cherian-parekh.biz/
CP0053495,P02048,Nykaa Fashion,1743.17,2022-06-15,True,http://saxena.com/
CP0053496,P04367,Myntra,1603.42,2022-09-28,False,http://www.pai.info/
CP0053497,P01970,Nykaa Fashion,336.16,2024-03-05,False,https://www.rana.com/
CP0053498,P02718,Ajio,2426.52,2022-04-18,False,https://sundaram.org/
CP0053499,P03758,Snapdeal Fashion,5604.36,2023-06-12,True,https://www.bhatti.com/
CP0053500,P04693,Ajio,5031.72,2023-04-27,True,https://www.kohli-sankaran.biz/
CP0053501,P00371,Ajio,1554.05,2024-01-17,True,http://www.babu-keer.com/
CP0053502,P02542,Meesho,6212.28,2022-10-31,True,http://www.bhatnagar.info/
CP0053503,P01932,Amazon Fashion,273.52,2022-07-29,True,http://dugar-sidhu.com/
CP0053504,P00696,Nykaa Fashion,2123.79,2024-03-03,True,https://www.lad-raju.info/
CP0053505,P01630,Ajio,11850.33,2022-11-14,False,https://karan-shukla.com/
CP0053506,P04045,Nykaa Fashion,12806.01,2022-02-12,True,http://jain.com/
CP0053507,P02821,Meesho,17604.09,2024-02-24,True,http://www.nayak.com/
CP0053508,P01976,Nykaa Fashion,9272.31,2024-01-27,False,https://www.iyengar-parmer.info/
CP0053509,P03704,Myntra,166.24,2022-10-12,True,http://www.vaidya.com/
CP0053510,P04550,Nykaa Fashion,4978.99,2023-09-08,True,http://www.chaudhary-borah.com/
CP0053511,P03331,Nykaa Fashion,3560.38,2024-06-21,True,https://www.tailor.com/
CP0053512,P04615,Myntra,8410.63,2022-11-20,True,https://singh.biz/
CP0053513,P01932,Snapdeal Fashion,259.96,2023-06-29,True,https://www.mall.net/
CP0053514,P02433,Amazon Fashion,587.65,2024-12-06,True,http://som.info/
CP0053515,P03845,Nykaa Fashion,375.03,2024-08-03,True,http://www.mukhopadhyay.com/
CP0053516,P00246,Meesho,229.74,2022-06-19,True,http://bali.com/
CP0053517,P04541,Nykaa Fashion,3745.61,2022-06-15,True,https://www.ganguly-thakkar.biz/
CP0053518,P01275,Myntra,3020.06,2024-02-09,False,http://www.parikh.com/
CP0053519,P04663,Flipkart Fashion,2023.66,2022-08-04,True,https://ratti.com/
CP0053520,P02158,Flipkart Fashion,2966.82,2024-02-25,True,https://www.mane.com/
CP0053521,P01911,Flipkart Fashion,454.08,2022-03-18,True,http://mishra.com/
CP0053522,P01934,Nykaa Fashion,1553.27,2024-03-02,True,http://www.dhawan.com/
CP0053523,P01280,Flipkart Fashion,3784.81,2022-04-20,True,http://www.banerjee.biz/
CP0053524,P01275,Amazon Fashion,2197.13,2022-08-10,True,http://www.ramesh.biz/
CP0053525,P01871,Meesho,1060.84,2022-07-07,True,http://kumer.info/
CP0053526,P01336,Flipkart Fashion,1240.09,2022-10-29,True,http://www.talwar.com/
CP0053527,P00983,Snapdeal Fashion,2433.4,2024-02-06,False,https://walla-mane.com/
CP0053528,P03226,Amazon Fashion,4029.59,2022-05-14,True,https://vasa-misra.info/
CP0053529,P00759,Amazon Fashion,276.16,2024-05-17,True,https://nath.com/
CP0053530,P01234,Snapdeal Fashion,3434.6,2023-07-08,True,https://www.sridhar.org/
CP0053531,P02099,Snapdeal Fashion,3871.79,2022-08-23,False,https://www.mammen.com/
CP0053532,P03665,Amazon Fashion,4413.92,2022-10-15,True,https://kalla.com/
CP0053533,P00577,Nykaa Fashion,534.97,2024-08-27,True,http://batra.com/
CP0053534,P01278,Flipkart Fashion,573.12,2022-04-19,True,http://www.sangha.info/
CP0053535,P00921,Nykaa Fashion,723.31,2022-04-03,True,https://www.memon.com/
CP0053536,P01447,Myntra,212.83,2022-05-02,True,http://www.date.biz/
CP0053537,P03958,Ajio,8126.74,2022-04-06,True,https://www.aurora.biz/
CP0053538,P02755,Amazon Fashion,8551.18,2022-03-18,True,http://www.luthra.com/
CP0053539,P02969,Flipkart Fashion,3729.3,2022-03-20,True,http://www.saraf.biz/
CP0053540,P02282,Ajio,4661.96,2023-12-14,True,https://taneja-puri.com/
CP0053541,P03531,Myntra,1801.42,2024-03-24,False,http://ramaswamy.biz/
CP0053542,P00547,Snapdeal Fashion,516.12,2022-01-22,True,https://shukla-jaggi.com/
CP0053543,P04148,Amazon Fashion,695.3,2022-04-17,True,http://www.lala.info/
CP0053544,P00092,Meesho,4031.47,2024-06-28,True,http://modi.info/
CP0053545,P00245,Ajio,1091.97,2024-06-21,True,https://deol-sawhney.com/
CP0053546,P03328,Amazon Fashion,9536.2,2023-07-18,True,https://www.chahal.com/
CP0053547,P04755,Amazon Fashion,2694.05,2023-11-28,True,http://www.gade.org/
CP0053548,P00947,Amazon Fashion,5262.39,2022-05-29,True,https://www.solanki.info/
CP0053549,P04031,Myntra,5218.68,2022-08-28,False,http://wali.info/
CP0053550,P04483,Nykaa Fashion,3629.43,2022-03-09,True,http://www.shanker-narasimhan.com/
CP0053551,P01074,Meesho,5393.52,2023-01-04,True,http://dhillon-pal.com/
CP0053552,P00413,Flipkart Fashion,450.42,2023-02-15,True,https://dua.net/
CP0053553,P01578,Nykaa Fashion,849.94,2022-01-11,True,https://www.pradhan-khanna.com/
CP0053554,P01053,Nykaa Fashion,6266.88,2023-05-26,True,https://www.sodhi.com/
CP0053555,P04724,Snapdeal Fashion,2241.43,2023-02-15,True,http://www.narula.com/
CP0053556,P04375,Nykaa Fashion,2122.16,2024-01-19,False,https://www.kale.com/
CP0053557,P04192,Ajio,3376.3,2022-10-30,True,https://www.ganesh.com/
CP0053558,P04647,Snapdeal Fashion,4762.55,2023-12-26,True,http://www.mahajan.com/
CP0053559,P02180,Ajio,2216.5,2022-01-07,False,http://www.buch.com/
CP0053560,P00419,Meesho,3656.99,2023-12-04,True,http://rana-dora.biz/
CP0053561,P01818,Snapdeal Fashion,3834.43,2023-02-24,True,http://prabhakar.com/
CP0053562,P00821,Myntra,1292.53,2024-08-01,True,https://www.lanka-nazareth.com/
CP0053563,P04640,Ajio,424.68,2024-04-19,True,https://www.saran.com/
CP0053564,P00586,Myntra,1403.98,2022-08-26,True,http://www.prakash.com/
CP0053565,P02932,Ajio,6915.43,2024-01-15,False,http://www.sengupta-sarna.com/
CP0053566,P03656,Ajio,5147.27,2024-03-13,True,https://www.oza.biz/
CP0053567,P02152,Flipkart Fashion,5067.13,2023-03-13,False,http://soman.com/
CP0053568,P02304,Myntra,820.98,2023-03-14,True,https://www.kapadia.com/
CP0053569,P04050,Ajio,1635.22,2022-09-28,True,http://goyal.org/
CP0053570,P03343,Snapdeal Fashion,4281.29,2022-04-07,True,http://www.dalal.info/
CP0053571,P00958,Myntra,5801.81,2024-09-07,True,http://ravel.com/
CP0053572,P04468,Nykaa Fashion,3597.11,2024-07-17,True,https://ratti-trivedi.com/
CP0053573,P04023,Meesho,4784.84,2024-12-03,False,http://www.lala.biz/
CP0053574,P04341,Flipkart Fashion,5426.05,2023-10-08,True,http://www.kakar-sha.com/
CP0053575,P02809,Snapdeal Fashion,16905.08,2023-08-27,False,http://maharaj-kaul.info/
CP0053576,P04724,Meesho,2334.45,2022-09-07,True,https://chaudhry.com/
CP0053577,P03540,Snapdeal Fashion,7432.84,2024-02-01,True,https://www.chand-vohra.com/
CP0053578,P01733,Amazon Fashion,2609.69,2023-05-14,True,https://bose.com/
CP0053579,P03809,Snapdeal Fashion,3394.18,2023-08-16,True,http://narayanan-bhatti.net/
CP0053580,P01164,Ajio,135.05,2022-02-25,True,https://www.agarwal.com/
CP0053581,P00717,Snapdeal Fashion,4011.17,2024-01-20,True,http://www.krishnan.com/
CP0053582,P01045,Meesho,15950.28,2024-09-08,True,https://saran.com/
CP0053583,P04827,Meesho,12979.09,2024-04-25,True,https://www.taneja.com/
CP0053584,P03887,Flipkart Fashion,478.05,2023-03-03,True,https://goda.com/
CP0053585,P04937,Amazon Fashion,325.88,2024-06-23,True,http://shetty.info/
CP0053586,P03932,Flipkart Fashion,2887.27,2022-11-28,True,http://www.raval-gour.com/
CP0053587,P00323,Amazon Fashion,15073.22,2024-07-25,True,http://www.korpal.com/
CP0053588,P02167,Meesho,4430.9,2023-06-01,True,https://www.banerjee-basak.com/
CP0053589,P04670,Snapdeal Fashion,4229.6,2024-10-16,True,http://purohit.org/
CP0053590,P02652,Ajio,4359.38,2024-07-07,True,http://www.hayer-peri.com/
CP0053591,P01666,Meesho,6561.85,2023-03-30,True,https://sachdev.com/
CP0053592,P02259,Nykaa Fashion,12672.92,2022-09-19,True,http://nagi.com/
CP0053593,P00591,Snapdeal Fashion,4425.7,2023-12-29,False,https://www.mutti.com/
CP0053594,P01061,Snapdeal Fashion,2777.93,2023-01-31,True,https://kohli.com/
CP0053595,P03470,Meesho,148.41,2024-03-01,False,http://de.com/
CP0053596,P02658,Nykaa Fashion,523.95,2023-04-29,True,http://www.srivastava.com/
CP0053597,P02317,Meesho,1741.96,2023-02-14,True,http://www.apte.com/
CP0053598,P00690,Amazon Fashion,10530.18,2023-02-08,True,http://www.goswami.org/
CP0053599,P00135,Snapdeal Fashion,4978.37,2024-04-26,True,https://palla.com/
CP0053600,P02336,Snapdeal Fashion,1476.73,2022-08-10,False,http://dey-dave.net/
CP0053601,P04732,Flipkart Fashion,5468.47,2024-03-06,True,https://mody.biz/
CP0053602,P03534,Snapdeal Fashion,1515.12,2022-02-05,True,http://master-varkey.com/
CP0053603,P04136,Nykaa Fashion,2381.54,2024-02-06,True,https://www.mutti-badami.com/
CP0053604,P04714,Ajio,3668.7,2023-12-20,True,http://shanker.com/
CP0053605,P00859,Myntra,236.12,2023-09-28,True,https://kara.com/
CP0053606,P02197,Flipkart Fashion,3560.8,2023-12-20,True,http://palan-sem.com/
CP0053607,P03798,Nykaa Fashion,623.59,2023-10-16,False,https://www.gill.org/
CP0053608,P04747,Flipkart Fashion,516.02,2023-01-29,True,https://www.gokhale.com/
CP0053609,P02812,Flipkart Fashion,228.11,2022-08-10,True,http://www.brahmbhatt-narang.com/
CP0053610,P03853,Snapdeal Fashion,3524.57,2023-03-24,True,http://www.iyengar-tripathi.com/
CP0053611,P01741,Amazon Fashion,4100.5,2024-12-08,True,https://bava.net/
CP0053612,P00121,Nykaa Fashion,5791.63,2023-02-16,False,https://www.mishra-sami.info/
CP0053613,P00213,Flipkart Fashion,843.76,2023-08-03,True,http://deo-doshi.com/
CP0053614,P04787,Myntra,3159.25,2023-11-15,True,http://www.dalal.com/
CP0053615,P01567,Ajio,4533.4,2024-06-19,True,http://www.bava-devan.info/
CP0053616,P00633,Amazon Fashion,3001.05,2022-10-01,True,https://www.dara-talwar.com/
CP0053617,P02210,Ajio,1809.41,2022-11-02,True,https://lad.com/
CP0053618,P04127,Amazon Fashion,3413.88,2024-07-06,True,https://www.hayre-rama.com/
CP0053619,P02289,Snapdeal Fashion,4524.51,2023-11-02,True,https://pandit.net/
CP0053620,P02329,Flipkart Fashion,2318.79,2022-10-31,True,http://din.com/
CP0053621,P01795,Nykaa Fashion,3176.45,2022-11-19,True,https://www.bahri-aurora.info/
CP0053622,P02126,Myntra,882.46,2023-03-04,True,http://www.hayer-karan.net/
CP0053623,P01302,Myntra,6332.11,2024-08-12,False,https://ravel-shukla.org/
CP0053624,P04128,Amazon Fashion,4750.63,2023-08-05,True,https://baria.com/
CP0053625,P04120,Snapdeal Fashion,3996.55,2022-05-11,True,http://sidhu.org/
CP0053626,P02120,Ajio,1218.52,2023-04-10,False,http://bail-doshi.biz/
CP0053627,P04338,Meesho,899.16,2024-06-17,True,http://www.brar.com/
CP0053628,P00316,Meesho,2427.03,2022-05-07,True,http://sampath.com/
CP0053629,P00973,Myntra,1999.77,2024-09-02,True,http://lala.com/
CP0053630,P04860,Myntra,4941.53,2024-07-21,False,http://www.khanna-sundaram.biz/
CP0053631,P01315,Ajio,180.62,2023-11-25,True,https://nayak.com/
CP0053632,P02194,Myntra,6332.6,2023-08-24,True,https://www.deshmukh.biz/
CP0053633,P03499,Flipkart Fashion,2749.08,2024-01-29,True,http://www.dasgupta-bhatnagar.net/
CP0053634,P01286,Ajio,2453.58,2024-12-23,True,http://sami.com/
CP0053635,P02659,Ajio,542.4,2024-01-15,True,http://shere.info/
CP0053636,P02008,Snapdeal Fashion,4216.5,2024-07-06,True,https://lala-subramanian.org/
CP0053637,P00215,Snapdeal Fashion,2435.33,2024-09-07,True,http://www.prashad-bajaj.com/
CP0053638,P04846,Nykaa Fashion,3910.13,2022-04-01,True,https://gaba.com/
CP0053639,P04952,Snapdeal Fashion,835.87,2024-01-03,True,https://kuruvilla.com/
CP0053640,P03928,Amazon Fashion,2022.24,2024-01-10,True,http://www.samra-balay.com/
CP0053641,P02302,Snapdeal Fashion,6390.33,2024-05-16,False,https://www.bose.com/
CP0053642,P01316,Meesho,4284.58,2023-05-23,False,http://sidhu-narayan.biz/
CP0053643,P03554,Amazon Fashion,469.68,2024-12-29,True,https://www.jaggi.com/
CP0053644,P03649,Myntra,3019.02,2023-03-23,True,http://www.sodhi.com/
CP0053645,P04285,Snapdeal Fashion,596.58,2023-02-27,True,https://bhakta-mittal.net/
CP0053646,P01773,Snapdeal Fashion,4688.06,2022-12-03,True,https://www.pant.com/
CP0053647,P02515,Nykaa Fashion,5399.82,2024-10-24,True,http://www.yohannan.info/
CP0053648,P04329,Nykaa Fashion,230.14,2023-05-21,True,https://www.bhandari.info/
CP0053649,P02502,Amazon Fashion,3076.21,2024-04-03,True,http://www.patla.com/
CP0053650,P01624,Amazon Fashion,180.85,2022-07-04,True,http://sarraf.info/
CP0053651,P02117,Amazon Fashion,6995.97,2023-02-07,True,http://agarwal-rattan.net/
CP0053652,P02452,Nykaa Fashion,3046.74,2023-02-12,False,https://www.bobal-shenoy.info/
CP0053653,P02984,Meesho,1596.32,2023-08-20,True,https://chaudhuri.com/
CP0053654,P02440,Meesho,133.27,2023-05-02,True,https://www.srinivas.com/
CP0053655,P02889,Amazon Fashion,12865.58,2022-01-12,False,https://dara-jayaraman.info/
CP0053656,P01594,Amazon Fashion,6479.51,2022-01-24,True,http://www.khatri.com/
CP0053657,P02681,Nykaa Fashion,2809.52,2023-01-12,True,http://www.magar.com/
CP0053658,P02829,Snapdeal Fashion,384.45,2023-01-10,True,https://www.nanda.info/
CP0053659,P01327,Myntra,3726.24,2024-11-29,True,https://chopra-sibal.net/
CP0053660,P01319,Myntra,5017.97,2022-10-31,True,https://www.nadig.com/
CP0053661,P01025,Ajio,824.99,2024-06-23,True,http://chada.biz/
CP0053662,P03703,Amazon Fashion,3069.1,2022-10-16,True,http://www.nagarajan.com/
CP0053663,P03452,Meesho,3703.89,2024-03-06,False,https://chakrabarti.org/
CP0053664,P02262,Meesho,501.75,2023-01-05,True,https://kothari-bajwa.com/
CP0053665,P03418,Snapdeal Fashion,886.12,2022-01-19,True,https://www.edwin.net/
CP0053666,P02333,Myntra,4915.85,2023-06-22,False,https://zacharia-badami.com/
CP0053667,P01623,Nykaa Fashion,9960.53,2024-06-24,False,https://walla.biz/
CP0053668,P02754,Snapdeal Fashion,983.95,2024-09-09,True,http://www.trivedi.com/
CP0053669,P04464,Flipkart Fashion,148.21,2023-09-25,True,http://www.kar.org/
CP0053670,P02146,Myntra,2182.82,2024-07-28,True,http://wable-desai.com/
CP0053671,P02733,Snapdeal Fashion,443.66,2023-04-02,True,https://www.handa-soman.com/
CP0053672,P00856,Snapdeal Fashion,4158.49,2024-03-28,True,http://uppal.com/
CP0053673,P04335,Myntra,824.26,2022-03-30,False,http://www.khalsa.org/
CP0053674,P02388,Snapdeal Fashion,5139.26,2023-06-10,True,https://www.varkey-rana.com/
CP0053675,P00143,Flipkart Fashion,2112.4,2023-12-23,True,https://memon.com/
CP0053676,P02377,Ajio,3462.92,2023-05-02,True,https://dora-bhatt.net/
CP0053677,P01951,Myntra,4135.41,2024-07-17,True,https://www.rattan-kohli.biz/
CP0053678,P01208,Flipkart Fashion,3316.82,2023-09-30,True,https://loke-ghose.com/
CP0053679,P00634,Meesho,1002.66,2023-06-21,True,https://samra.com/
CP0053680,P03041,Nykaa Fashion,4383.76,2022-07-04,True,http://www.chaudhary.info/
CP0053681,P02594,Snapdeal Fashion,4055.11,2024-10-24,False,https://www.das-barad.org/
CP0053682,P01801,Flipkart Fashion,8686.69,2024-11-05,True,https://www.bhat-swaminathan.com/
CP0053683,P01400,Meesho,796.65,2022-06-16,True,http://mohanty-yohannan.biz/
CP0053684,P00471,Snapdeal Fashion,1473.45,2024-06-23,False,http://www.sen.info/
CP0053685,P03149,Myntra,224.13,2023-07-27,True,http://goel.com/
CP0053686,P02386,Nykaa Fashion,1437.24,2023-09-09,True,https://nigam.com/
CP0053687,P00273,Flipkart Fashion,3607.07,2023-06-16,True,http://www.choudhury-khalsa.com/
CP0053688,P03848,Snapdeal Fashion,1794.89,2022-08-03,True,https://subramanian.com/
CP0053689,P03384,Myntra,2241.62,2022-11-28,True,http://muni.com/
CP0053690,P02482,Nykaa Fashion,3249.94,2023-02-14,True,http://www.basak-pradhan.com/
CP0053691,P02852,Flipkart Fashion,3355.15,2024-01-23,False,https://thaman-ganguly.com/
CP0053692,P01906,Amazon Fashion,4433.62,2024-03-11,True,http://mody.com/
CP0053693,P04619,Snapdeal Fashion,6666.83,2023-12-17,True,http://www.narayanan.com/
CP0053694,P03970,Ajio,1158.54,2024-06-18,False,http://raju.net/
CP0053695,P00758,Nykaa Fashion,3325.2,2023-06-05,True,http://www.jayaraman-sanghvi.info/
CP0053696,P01503,Ajio,5762.13,2023-03-21,True,http://kothari-bhandari.com/
CP0053697,P02674,Nykaa Fashion,2107.71,2023-10-24,True,http://www.nori.com/
CP0053698,P02818,Meesho,550.34,2022-10-28,True,https://www.merchant.com/
CP0053699,P03756,Nykaa Fashion,2775.81,2023-02-02,True,http://www.butala.biz/
CP0053700,P00640,Amazon Fashion,8847.38,2022-06-03,False,https://www.saxena.com/
CP0053701,P00341,Snapdeal Fashion,674.96,2024-04-18,True,http://kala.info/
CP0053702,P03574,Amazon Fashion,2040.06,2024-01-09,True,http://www.devi-koshy.com/
CP0053703,P03907,Snapdeal Fashion,1956.17,2022-08-26,True,https://www.munshi.com/
CP0053704,P01021,Snapdeal Fashion,9118.32,2024-03-24,True,https://www.chander.info/
CP0053705,P04175,Myntra,4476.6,2024-12-12,True,https://www.arya.com/
CP0053706,P02132,Meesho,1256.4,2024-08-30,False,https://www.chaudhry.org/
CP0053707,P02270,Amazon Fashion,4555.29,2022-12-18,True,https://www.mane-kata.net/
CP0053708,P01963,Myntra,3704.14,2022-05-24,True,http://mannan-nagarajan.com/
CP0053709,P00110,Snapdeal Fashion,1791.83,2024-04-17,True,http://www.kothari.net/
CP0053710,P00834,Nykaa Fashion,910.89,2024-12-29,False,http://www.walia.com/
CP0053711,P00408,Snapdeal Fashion,243.88,2024-05-03,True,http://morar.com/
CP0053712,P01545,Myntra,11379.88,2023-12-07,True,https://kari.biz/
CP0053713,P02187,Myntra,7035.75,2024-11-13,True,http://www.ahuja.com/
CP0053714,P04300,Amazon Fashion,478.93,2024-09-15,True,https://www.parsa.com/
CP0053715,P00905,Ajio,1437.76,2023-11-27,True,http://www.kulkarni.net/
CP0053716,P00656,Snapdeal Fashion,662.07,2022-06-02,True,https://virk-mishra.info/
CP0053717,P04963,Nykaa Fashion,5791.43,2022-06-19,True,https://basu-bhandari.com/
CP0053718,P04518,Ajio,10537.56,2022-05-20,True,http://www.dube.org/
CP0053719,P03431,Nykaa Fashion,2593.41,2022-05-30,True,http://viswanathan.com/
CP0053720,P04323,Myntra,2956.47,2023-05-04,True,https://www.datta.com/
CP0053721,P01583,Ajio,2263.52,2024-08-29,True,http://aurora-krishna.com/
CP0053722,P04013,Flipkart Fashion,3252.67,2022-04-26,True,https://www.mishra-sengupta.info/
CP0053723,P01714,Myntra,1195.6,2024-07-24,True,https://www.pandit-edwin.biz/
CP0053724,P02604,Ajio,4475.36,2022-07-29,True,http://www.nagar.com/
CP0053725,P03675,Myntra,1118.36,2024-07-31,True,https://sachar-mitra.com/
CP0053726,P03797,Meesho,8382.41,2024-03-03,True,https://shukla.com/
CP0053727,P00953,Snapdeal Fashion,457.02,2023-06-16,False,https://www.deol-bhatt.com/
CP0053728,P03524,Ajio,2698.68,2022-08-14,True,https://rajan.com/
CP0053729,P03910,Meesho,215.87,2022-04-12,True,http://deol.net/
CP0053730,P03015,Meesho,13823.47,2023-08-02,True,http://choudhary.com/
CP0053731,P00412,Snapdeal Fashion,101.44,2023-08-05,True,http://bath.com/
CP0053732,P03707,Flipkart Fashion,504.78,2024-12-22,False,https://www.mander.biz/
CP0053733,P00897,Nykaa Fashion,2799.37,2023-12-11,True,https://rai.com/
CP0053734,P01972,Snapdeal Fashion,3137.69,2022-07-14,True,https://www.banerjee.com/
CP0053735,P02331,Flipkart Fashion,665.06,2024-12-07,True,http://sood.net/
CP0053736,P02646,Ajio,321.53,2024-04-30,True,https://www.sharma.biz/
CP0053737,P02783,Nykaa Fashion,6728.55,2023-12-10,True,http://parekh.com/
CP0053738,P04900,Amazon Fashion,1165.78,2022-03-22,True,http://www.bhatt.com/
CP0053739,P01689,Myntra,4218.43,2022-03-26,True,http://www.bhavsar-devan.com/
CP0053740,P03781,Myntra,1944.96,2023-04-21,True,https://www.gopal-gill.com/
CP0053741,P03046,Snapdeal Fashion,3583.0,2024-04-07,False,http://www.shan.com/
CP0053742,P03418,Snapdeal Fashion,1087.01,2023-08-04,True,https://prakash.com/
CP0053743,P02714,Ajio,2441.9,2024-08-22,True,https://sachdeva.biz/
CP0053744,P04929,Myntra,1578.74,2024-09-10,False,http://www.lal-goyal.com/
CP0053745,P00622,Snapdeal Fashion,4289.54,2022-07-24,True,http://www.jaggi.com/
CP0053746,P03195,Meesho,4695.28,2022-09-06,True,http://dey.com/
CP0053747,P01509,Amazon Fashion,721.67,2022-06-01,True,https://sathe.com/
CP0053748,P01007,Nykaa Fashion,3195.56,2022-11-10,True,http://anand.com/
CP0053749,P01647,Flipkart Fashion,521.17,2024-03-31,True,https://solanki-pradhan.com/
CP0053750,P01444,Myntra,938.45,2022-09-19,True,http://modi.org/
CP0053751,P01166,Ajio,1832.26,2022-06-17,True,https://www.tank.com/
CP0053752,P02028,Myntra,557.39,2023-03-21,True,http://vora.org/
CP0053753,P04800,Ajio,5217.14,2022-01-10,True,https://www.mukhopadhyay.info/
CP0053754,P03681,Nykaa Fashion,2755.17,2024-06-13,True,http://www.chander.biz/
CP0053755,P01567,Ajio,3741.7,2022-05-11,False,http://www.dhar.com/
CP0053756,P00024,Amazon Fashion,4495.07,2022-09-10,False,http://shanker-badami.com/
CP0053757,P01881,Ajio,5397.58,2022-11-01,True,https://www.garg.net/
CP0053758,P04043,Amazon Fashion,2081.16,2024-09-02,True,https://www.kashyap.com/
CP0053759,P03893,Meesho,3684.99,2024-01-17,True,http://lal-krishna.com/
CP0053760,P02295,Flipkart Fashion,955.82,2024-07-23,True,http://www.ahuja.info/
CP0053761,P03213,Ajio,1834.7,2024-02-25,True,https://pai-walia.com/
CP0053762,P03441,Snapdeal Fashion,813.91,2022-04-07,False,http://www.bhat-jaggi.info/
CP0053763,P00518,Amazon Fashion,4559.99,2024-09-24,True,http://www.kalla.info/
CP0053764,P04722,Amazon Fashion,3414.36,2022-12-20,True,https://www.bhatnagar.com/
CP0053765,P04311,Meesho,399.35,2023-02-26,True,https://www.sant.com/
CP0053766,P02952,Ajio,940.17,2022-05-17,False,http://www.dasgupta.com/
CP0053767,P00219,Ajio,3649.78,2024-04-11,True,https://www.magar.net/
CP0053768,P04913,Myntra,1130.21,2023-04-19,True,http://www.kulkarni.info/
CP0053769,P02285,Ajio,8124.94,2022-07-17,True,https://www.mannan.com/
CP0053770,P01573,Flipkart Fashion,4120.85,2024-10-14,False,https://www.goswami.com/
CP0053771,P02281,Myntra,873.26,2024-01-11,True,https://www.prabhakar-thakur.com/
CP0053772,P04091,Snapdeal Fashion,4382.89,2022-03-26,False,https://www.kapur.info/
CP0053773,P00550,Flipkart Fashion,4721.62,2022-07-27,True,http://www.vaidya-purohit.biz/
CP0053774,P04887,Amazon Fashion,1401.81,2023-01-19,True,https://reddy.com/
CP0053775,P04989,Snapdeal Fashion,10040.88,2023-06-25,True,http://www.merchant-dara.com/
CP0053776,P03324,Myntra,3552.77,2024-06-01,True,http://www.rajagopal.org/
CP0053777,P02210,Meesho,1489.1,2024-12-23,True,http://www.zacharia-parmer.biz/
CP0053778,P02483,Amazon Fashion,1494.51,2022-04-12,True,http://mall.com/
CP0053779,P01596,Nykaa Fashion,1941.69,2024-05-11,False,http://goyal.org/
CP0053780,P00600,Ajio,3842.29,2022-07-24,True,http://dara.com/
CP0053781,P03625,Meesho,4632.1,2022-07-06,True,https://dyal.com/
CP0053782,P04605,Nykaa Fashion,2835.65,2023-11-20,False,https://kant.org/
CP0053783,P00851,Snapdeal Fashion,368.86,2023-11-17,True,http://bhasin-mall.com/
CP0053784,P03166,Amazon Fashion,12949.28,2023-07-14,True,https://www.virk-bassi.com/
CP0053785,P03319,Myntra,4638.19,2023-09-08,False,https://www.sarin.net/
CP0053786,P02481,Nykaa Fashion,7596.27,2023-05-13,True,http://www.ray.com/
CP0053787,P01747,Flipkart Fashion,2215.08,2024-11-09,True,https://www.narasimhan.com/
CP0053788,P03028,Flipkart Fashion,2738.0,2024-11-27,True,http://www.peri.com/
CP0053789,P02739,Meesho,978.99,2023-04-16,True,http://www.sibal.com/
CP0053790,P04381,Ajio,3484.25,2023-04-08,True,https://ranganathan.org/
CP0053791,P04931,Ajio,2918.53,2022-06-07,True,https://murty.com/
CP0053792,P01792,Flipkart Fashion,15598.16,2024-02-21,True,http://www.sawhney.org/
CP0053793,P02327,Snapdeal Fashion,350.57,2023-09-24,True,http://www.roy.com/
CP0053794,P00891,Ajio,2646.01,2022-08-24,True,https://www.shetty.net/
CP0053795,P03456,Myntra,679.82,2022-09-18,True,http://patel.com/
CP0053796,P03720,Myntra,1613.7,2024-12-15,True,https://www.viswanathan.com/
CP0053797,P00301,Meesho,7337.14,2024-07-08,True,http://www.bhargava.com/
CP0053798,P01897,Meesho,5564.28,2024-05-09,True,https://deo.org/
CP0053799,P01453,Nykaa Fashion,2121.34,2023-10-30,True,https://www.suri.net/
