wishlist_id,customer_id,product_id,added_date,is_purchased
WL0048165,C00725,P01944,2024-08-21,False
WL0048166,C04009,P04404,2022-06-23,False
WL0048167,C09571,P04720,2023-09-08,True
WL0048168,C00618,P04193,2023-08-26,False
WL0048169,C06665,P00928,2023-02-14,True
WL0048170,C04909,P03643,2023-03-04,False
WL0048171,C08607,P02427,2024-03-17,False
WL0048172,C02739,P03731,2023-08-27,False
WL0048173,C03104,P01439,2024-11-25,True
WL0048174,C08023,P02347,2023-01-02,False
WL0048175,C01815,P00729,2023-07-30,False
WL0048176,C08883,P01691,2023-01-24,False
WL0048177,C07891,P04391,2022-02-03,True
WL0048178,C09667,P02406,2022-02-03,False
WL0048179,C05237,P01109,2022-09-30,False
WL0048180,C03933,P04374,2022-11-17,False
WL0048181,C03187,P02413,2023-11-12,True
WL0048182,C08550,P03105,2024-11-19,False
WL0048183,C00192,P00596,2022-04-01,False
WL0048184,C00213,P01681,2024-01-25,True
WL0048185,C00105,P00924,2024-04-15,False
WL0048186,C02931,P02730,2023-03-13,False
WL0048187,C09021,P04759,2022-12-31,False
WL0048188,C07538,P02324,2023-05-30,True
WL0048189,C05555,P02364,2022-01-02,False
WL0048190,C08528,P00098,2022-12-07,False
WL0048191,C09980,P00842,2022-08-25,False
WL0048192,C05820,P04466,2022-06-04,False
WL0048193,C03664,P01747,2024-10-24,True
WL0048194,C04321,P02933,2024-06-08,False
WL0048195,C02697,P03744,2022-09-15,True
WL0048196,C01996,P00140,2024-05-22,False
WL0048197,C01451,P04719,2024-09-30,False
WL0048198,C03067,P02037,2023-08-25,False
WL0048199,C09007,P01460,2023-11-20,True
WL0048200,C09261,P00188,2024-07-29,False
WL0048201,C03957,P01990,2024-08-12,False
WL0048202,C09399,P00745,2022-04-22,False
WL0048203,C00136,P04752,2023-02-13,False
WL0048204,C02944,P02327,2023-08-06,False
WL0048205,C03478,P01589,2022-02-17,False
WL0048206,C06464,P04285,2022-07-03,False
WL0048207,C07669,P03777,2024-07-05,False
WL0048208,C08409,P03824,2022-12-20,False
WL0048209,C06392,P01201,2022-07-07,False
WL0048210,C00056,P03457,2023-02-10,False
WL0048211,C07613,P00899,2023-05-15,False
WL0048212,C01939,P04029,2023-08-23,True
WL0048213,C02539,P02594,2022-01-22,False
WL0048214,C09958,P00345,2022-05-20,False
WL0048215,C07969,P03765,2024-04-10,False
WL0048216,C09277,P01048,2024-05-29,False
WL0048217,C00163,P01941,2024-08-21,False
WL0048218,C05171,P00612,2024-03-14,False
WL0048219,C00623,P00715,2023-03-03,False
WL0048220,C03371,P01808,2022-07-21,False
WL0048221,C00782,P04593,2022-03-20,True
WL0048222,C06176,P03226,2023-05-01,False
WL0048223,C05836,P01242,2022-06-21,False
WL0048224,C00312,P03868,2022-12-02,False
WL0048225,C07341,P02441,2023-01-19,False
WL0048226,C03065,P02692,2024-12-23,False
WL0048227,C02181,P01998,2023-10-09,True
WL0048228,C00120,P03411,2023-08-16,False
WL0048229,C09989,P03812,2024-09-10,False
WL0048230,C07792,P02898,2023-01-25,False
WL0048231,C07014,P00767,2022-11-09,True
WL0048232,C07901,P00840,2022-05-16,False
WL0048233,C04351,P02688,2024-10-02,False
WL0048234,C07476,P04661,2024-05-06,False
WL0048235,C03712,P02122,2024-04-01,False
WL0048236,C01939,P01363,2023-06-19,False
WL0048237,C09968,P03231,2024-10-18,False
WL0048238,C09606,P04950,2023-12-15,False
WL0048239,C05237,P03158,2024-06-28,False
WL0048240,C06761,P03186,2024-05-04,True
WL0048241,C00312,P04978,2023-10-07,False
WL0048242,C08498,P03690,2024-10-29,False
WL0048243,C00958,P02564,2022-06-08,False
WL0048244,C06202,P01866,2024-02-19,False
WL0048245,C02381,P02127,2023-07-30,False
WL0048246,C08861,P01916,2022-11-09,False
WL0048247,C09920,P00143,2024-07-28,True
WL0048248,C07593,P01719,2022-12-22,True
WL0048249,C09806,P03798,2023-08-01,False
WL0048250,C09037,P04236,2023-02-17,False
WL0048251,C09904,P03096,2023-06-15,False
WL0048252,C09788,P03844,2023-10-18,False
WL0048253,C03609,P00044,2024-01-18,True
WL0048254,C05389,P00136,2024-09-22,False
WL0048255,C06345,P05000,2022-07-15,False
WL0048256,C03820,P01331,2023-07-19,False
WL0048257,C08029,P03795,2023-10-24,False
WL0048258,C05735,P00852,2023-08-06,False
WL0048259,C07380,P02646,2024-09-19,False
WL0048260,C05164,P00481,2024-01-04,False
WL0048261,C00670,P03587,2023-01-27,False
WL0048262,C05546,P01079,2022-10-27,False
WL0048263,C02774,P01121,2024-04-17,False
WL0048264,C00451,P04454,2023-09-15,True
WL0048265,C04986,P02887,2023-03-07,False
WL0048266,C06625,P02558,2022-02-11,False
WL0048267,C07383,P04290,2024-03-29,True
WL0048268,C01905,P00158,2023-05-26,False
WL0048269,C08608,P00106,2024-12-22,True
WL0048270,C06426,P02799,2024-11-17,True
WL0048271,C01507,P03249,2024-02-28,False
WL0048272,C07072,P02712,2024-09-13,False
WL0048273,C07854,P03066,2023-05-26,True
WL0048274,C00201,P04945,2024-05-26,False
WL0048275,C05422,P04386,2023-08-24,True
WL0048276,C00184,P03420,2023-03-29,True
WL0048277,C07355,P02504,2023-11-05,False
WL0048278,C00439,P01548,2022-04-19,False
WL0048279,C03980,P00153,2024-03-13,False
WL0048280,C08643,P01038,2024-02-16,False
WL0048281,C05604,P03347,2024-11-22,False
WL0048282,C04409,P02748,2024-07-23,True
WL0048283,C06716,P03192,2023-03-17,False
WL0048284,C02921,P03188,2022-08-03,False
WL0048285,C03365,P01703,2023-11-15,False
WL0048286,C08951,P02611,2024-03-08,False
WL0048287,C07466,P03742,2024-06-30,False
WL0048288,C07987,P04220,2023-09-10,False
WL0048289,C04998,P01619,2024-09-24,True
WL0048290,C03337,P01903,2022-07-08,True
WL0048291,C09010,P03604,2024-01-21,True
WL0048292,C03187,P03985,2024-06-01,True
WL0048293,C06758,P01152,2024-05-17,True
WL0048294,C05459,P03242,2023-01-13,False
WL0048295,C09228,P03200,2024-05-02,False
WL0048296,C06949,P02353,2022-04-12,False
WL0048297,C08431,P02226,2024-04-05,True
WL0048298,C04020,P01654,2024-07-01,False
WL0048299,C08229,P01836,2022-10-25,False
WL0048300,C04404,P04620,2023-10-05,True
WL0048301,C03755,P00618,2023-10-21,True
WL0048302,C08955,P04958,2023-10-01,False
WL0048303,C00075,P01852,2022-04-27,True
WL0048304,C05977,P02508,2022-12-11,False
WL0048305,C01347,P00485,2023-10-22,False
WL0048306,C01296,P03248,2023-10-19,True
WL0048307,C00074,P04522,2024-12-17,False
WL0048308,C05097,P01259,2024-01-01,False
WL0048309,C04457,P04966,2024-12-18,False
WL0048310,C01944,P00405,2024-11-11,False
WL0048311,C07975,P04820,2024-06-05,True
WL0048312,C08359,P00461,2022-07-24,True
WL0048313,C06675,P01810,2024-10-30,True
WL0048314,C02415,P04933,2023-08-12,False
WL0048315,C03860,P02905,2024-08-21,False
WL0048316,C03183,P03586,2023-12-30,False
WL0048317,C08432,P01637,2024-06-14,False
WL0048318,C04477,P02557,2023-01-23,True
WL0048319,C03385,P00909,2022-10-06,False
WL0048320,C01618,P01908,2024-03-07,False
WL0048321,C06642,P00480,2023-08-31,False
WL0048322,C02666,P03830,2022-03-14,False
WL0048323,C07956,P00449,2024-01-31,False
WL0048324,C04799,P02877,2022-01-25,True
WL0048325,C05485,P02128,2023-03-27,False
WL0048326,C07689,P02702,2022-10-14,False
WL0048327,C02043,P02673,2022-11-17,False
WL0048328,C09625,P01620,2023-11-15,False
WL0048329,C07256,P02784,2022-09-05,True
WL0048330,C04607,P04898,2022-08-23,False
WL0048331,C09829,P02883,2022-07-06,False
WL0048332,C04392,P02506,2023-07-21,False
WL0048333,C09970,P02511,2024-05-07,False
WL0048334,C03675,P02014,2023-04-04,False
WL0048335,C01917,P01329,2023-10-17,True
WL0048336,C01177,P01312,2024-09-05,True
WL0048337,C09863,P03625,2024-09-11,False
WL0048338,C04305,P01823,2022-09-03,False
WL0048339,C01406,P00862,2023-02-05,False
WL0048340,C04256,P03685,2024-01-01,False
WL0048341,C08896,P01899,2024-01-24,True
WL0048342,C02526,P00831,2023-10-25,True
WL0048343,C01962,P04750,2022-07-26,True
WL0048344,C08786,P01385,2023-08-27,False
WL0048345,C08763,P03346,2023-07-30,False
WL0048346,C02825,P01608,2022-06-17,False
WL0048347,C01839,P02101,2023-01-25,True
WL0048348,C06962,P03711,2023-02-15,False
WL0048349,C09826,P00670,2024-10-05,True
WL0048350,C08124,P00556,2024-11-05,False
WL0048351,C04394,P02219,2024-08-02,False
WL0048352,C01516,P01044,2022-12-28,False
WL0048353,C01591,P03547,2022-05-15,False
WL0048354,C02045,P03259,2024-03-27,True
WL0048355,C04892,P01927,2024-09-09,True
WL0048356,C09190,P02594,2024-04-28,True
WL0048357,C08516,P04973,2024-01-17,False
WL0048358,C01372,P02169,2022-07-04,True
WL0048359,C05634,P01816,2024-09-05,False
WL0048360,C00067,P00066,2023-10-21,False
WL0048361,C06853,P00704,2024-03-27,True
WL0048362,C00204,P00555,2024-02-28,False
WL0048363,C04731,P04581,2024-04-29,False
WL0048364,C05123,P00862,2023-03-25,False
WL0048365,C02902,P03473,2024-01-02,True
WL0048366,C01330,P01735,2022-02-24,False
WL0048367,C04570,P00165,2023-03-15,False
WL0048368,C04743,P02931,2023-07-02,False
WL0048369,C03628,P01205,2023-03-20,False
WL0048370,C02781,P02461,2022-12-21,True
WL0048371,C09044,P02258,2023-03-31,True
WL0048372,C04807,P04515,2023-12-15,False
WL0048373,C09359,P03201,2024-05-18,False
WL0048374,C08210,P00552,2024-08-03,False
WL0048375,C08550,P02986,2024-03-16,True
WL0048376,C05327,P02077,2024-05-21,False
WL0048377,C07081,P02795,2023-11-05,False
WL0048378,C00477,P00480,2024-08-01,False
WL0048379,C09898,P01085,2022-05-06,True
WL0048380,C00629,P02030,2022-03-13,False
WL0048381,C07073,P04203,2024-11-10,False
WL0048382,C00193,P03632,2023-10-14,False
WL0048383,C02128,P01804,2023-12-31,True
WL0048384,C08111,P01111,2024-07-27,False
WL0048385,C00599,P00091,2023-09-01,True
WL0048386,C03346,P02849,2023-07-03,False
WL0048387,C07719,P04222,2024-08-30,False
WL0048388,C00451,P02913,2023-08-13,True
WL0048389,C09474,P02593,2023-09-09,True
WL0048390,C09992,P01045,2022-01-27,False
WL0048391,C03634,P02818,2022-04-19,True
WL0048392,C02324,P04343,2023-06-10,False
WL0048393,C09275,P01008,2023-10-01,False
WL0048394,C04257,P02237,2023-03-10,False
WL0048395,C08389,P03538,2024-11-27,False
WL0048396,C05221,P04229,2024-02-18,True
WL0048397,C06216,P00615,2024-06-06,True
WL0048398,C06551,P00182,2023-11-09,False
WL0048399,C01099,P02858,2023-01-04,False
WL0048400,C00138,P01792,2022-12-16,False
WL0048401,C06909,P01873,2024-10-03,False
WL0048402,C01103,P02133,2022-07-29,False
WL0048403,C06554,P04088,2022-03-19,False
WL0048404,C04293,P02730,2024-06-21,True
WL0048405,C02122,P01252,2023-02-15,True
WL0048406,C01081,P04682,2024-06-04,False
WL0048407,C02712,P04768,2024-02-28,False
WL0048408,C07220,P02738,2022-09-15,False
WL0048409,C00243,P04638,2023-12-19,False
WL0048410,C01627,P02243,2024-12-04,False
WL0048411,C04522,P03453,2024-12-31,True
WL0048412,C04659,P00359,2022-03-15,False
WL0048413,C03760,P00740,2024-02-29,False
WL0048414,C07229,P01986,2024-02-27,True
WL0048415,C08593,P03392,2024-09-05,True
WL0048416,C00093,P04293,2023-11-05,True
WL0048417,C09749,P01559,2023-06-04,True
WL0048418,C00862,P01882,2022-06-05,False
WL0048419,C05078,P01839,2024-12-03,False
WL0048420,C04024,P04370,2022-08-07,True
WL0048421,C08007,P01234,2022-02-25,False
WL0048422,C09647,P04980,2024-04-23,False
WL0048423,C05209,P03463,2024-12-04,False
WL0048424,C04487,P04079,2022-08-04,False
WL0048425,C06608,P04925,2022-11-06,True
WL0048426,C08706,P00674,2022-07-29,False
WL0048427,C09167,P00330,2022-11-16,False
WL0048428,C04396,P01349,2023-09-28,True
WL0048429,C07116,P02066,2022-10-28,True
WL0048430,C00106,P01501,2024-06-04,False
WL0048431,C05523,P02901,2022-09-14,False
WL0048432,C05235,P02577,2023-01-16,False
WL0048433,C01203,P01850,2023-05-13,False
WL0048434,C08442,P03999,2024-02-28,False
WL0048435,C04513,P00598,2022-07-04,False
WL0048436,C00920,P04545,2022-01-11,False
WL0048437,C09375,P03795,2023-05-24,False
WL0048438,C04750,P00522,2022-12-25,True
WL0048439,C06476,P00121,2024-02-10,True
WL0048440,C08149,P03110,2023-05-25,False
WL0048441,C00581,P00954,2023-05-18,True
WL0048442,C09282,P00239,2023-09-15,True
WL0048443,C08535,P04606,2022-03-30,True
WL0048444,C00551,P00024,2023-10-25,False
WL0048445,C06202,P03967,2022-10-04,False
WL0048446,C04360,P02937,2024-07-06,False
WL0048447,C02346,P03746,2024-02-22,False
WL0048448,C00340,P03512,2024-12-16,False
WL0048449,C09320,P03463,2023-03-09,False
WL0048450,C06582,P00589,2022-11-03,False
WL0048451,C06339,P04505,2024-02-07,True
WL0048452,C05810,P02374,2024-01-14,True
WL0048453,C07122,P01858,2023-12-05,True
WL0048454,C01490,P01225,2022-07-27,False
WL0048455,C05353,P01167,2024-01-08,False
WL0048456,C04047,P03149,2024-09-07,False
WL0048457,C09459,P01120,2024-02-04,True
WL0048458,C05673,P00188,2022-08-06,True
WL0048459,C08793,P01216,2023-04-17,False
WL0048460,C03933,P03584,2023-02-16,False
WL0048461,C03564,P00231,2023-09-18,False
WL0048462,C01558,P03408,2023-09-02,False
WL0048463,C02858,P01840,2022-06-08,False
WL0048464,C00564,P04559,2023-03-19,False
WL0048465,C06208,P02615,2024-08-02,True
WL0048466,C08995,P02846,2024-09-24,False
WL0048467,C05135,P03267,2024-08-06,False
WL0048468,C09474,P04073,2024-08-25,False
WL0048469,C03494,P02110,2022-04-20,False
WL0048470,C08448,P02016,2023-04-21,True
WL0048471,C03830,P01331,2023-08-23,True
WL0048472,C06421,P02525,2023-02-28,False
WL0048473,C01443,P00806,2023-07-08,False
WL0048474,C01373,P03240,2023-03-10,True
WL0048475,C07336,P01089,2022-12-16,False
WL0048476,C04116,P02077,2024-05-15,False
WL0048477,C07766,P04502,2022-04-24,False
WL0048478,C03866,P04652,2024-11-30,True
WL0048479,C05820,P04028,2024-12-02,False
WL0048480,C04340,P00621,2022-02-01,False
WL0048481,C02370,P02366,2023-01-13,True
WL0048482,C06125,P00627,2024-01-10,True
WL0048483,C05278,P04657,2023-05-06,False
WL0048484,C09423,P03831,2023-08-26,False
WL0048485,C09622,P00729,2023-08-18,False
WL0048486,C09739,P02637,2024-09-18,False
WL0048487,C07960,P02770,2023-02-28,True
WL0048488,C07345,P04200,2022-12-17,False
WL0048489,C03454,P01736,2023-07-19,False
WL0048490,C00143,P02105,2024-04-05,True
WL0048491,C01006,P02332,2023-05-22,False
WL0048492,C02284,P00230,2022-08-01,False
WL0048493,C01949,P01607,2023-05-13,True
WL0048494,C08054,P01852,2022-01-05,True
WL0048495,C03600,P03008,2022-03-13,False
WL0048496,C08477,P03814,2024-06-21,False
WL0048497,C09667,P01917,2023-03-20,False
WL0048498,C07351,P01074,2024-11-08,False
WL0048499,C08684,P01077,2022-06-06,True
WL0048500,C09937,P04780,2022-07-31,True
WL0048501,C09306,P04354,2022-10-09,False
WL0048502,C04552,P01481,2023-12-22,True
WL0048503,C03178,P04631,2022-12-07,True
WL0048504,C01687,P01153,2023-04-16,False
WL0048505,C08950,P00413,2024-01-01,False
WL0048506,C07361,P03727,2024-12-14,True
WL0048507,C06692,P04403,2023-11-18,False
WL0048508,C06091,P04337,2024-04-25,False
WL0048509,C05627,P03713,2023-01-06,True
WL0048510,C09359,P04343,2023-03-14,True
WL0048511,C07100,P00509,2024-06-02,False
WL0048512,C01937,P02070,2023-11-15,False
WL0048513,C08895,P02898,2024-07-30,False
WL0048514,C06854,P04788,2022-10-18,False
WL0048515,C00220,P03053,2022-11-09,True
WL0048516,C02801,P02990,2022-09-22,False
WL0048517,C04937,P00722,2023-04-05,False
WL0048518,C08479,P02287,2022-02-05,False
WL0048519,C09337,P04252,2022-05-01,False
WL0048520,C04841,P02861,2024-12-11,True
WL0048521,C01968,P00353,2024-11-13,False
WL0048522,C08250,P04193,2024-10-08,False
WL0048523,C09782,P02551,2024-05-16,True
WL0048524,C03133,P01099,2023-07-30,True
WL0048525,C06746,P01812,2022-05-19,False
WL0048526,C06154,P00501,2022-02-10,False
WL0048527,C07200,P00348,2023-05-11,False
WL0048528,C02611,P02861,2023-02-19,False
WL0048529,C04504,P03288,2023-08-31,False
WL0048530,C03650,P04982,2024-10-10,True
WL0048531,C06624,P04981,2023-07-20,True
WL0048532,C02020,P02883,2024-10-27,False
WL0048533,C05325,P01279,2022-03-15,True
WL0048534,C00568,P00670,2024-04-27,True
WL0048535,C03633,P04600,2024-03-14,False
WL0048536,C03437,P03576,2022-03-10,False
WL0048537,C04025,P01943,2023-03-04,False
WL0048538,C00896,P02223,2022-03-29,False
WL0048539,C07015,P03377,2023-05-17,False
WL0048540,C03368,P00278,2022-12-02,True
WL0048541,C05722,P03611,2023-04-08,False
WL0048542,C00882,P04112,2024-08-14,False
WL0048543,C09017,P02584,2023-05-20,False
WL0048544,C04234,P00430,2024-10-03,False
WL0048545,C06623,P04764,2023-01-05,False
WL0048546,C09274,P01706,2024-04-05,False
WL0048547,C05871,P03167,2024-03-05,False
WL0048548,C05680,P04536,2024-04-15,False
WL0048549,C01907,P00204,2024-04-08,True
WL0048550,C08317,P04775,2024-11-14,False
WL0048551,C02581,P04635,2022-12-23,False
WL0048552,C02256,P04597,2022-04-29,True
WL0048553,C02907,P00424,2022-05-22,True
WL0048554,C03274,P02086,2022-07-26,False
WL0048555,C06220,P03668,2024-06-07,False
WL0048556,C00525,P03566,2022-07-15,False
WL0048557,C05987,P00450,2022-02-27,False
WL0048558,C04223,P01810,2024-11-05,False
WL0048559,C08720,P01453,2024-07-10,False
WL0048560,C09733,P02300,2024-07-09,False
WL0048561,C03568,P01124,2024-03-16,False
WL0048562,C09714,P02582,2022-03-18,False
WL0048563,C02363,P01247,2023-02-07,False
WL0048564,C09894,P00724,2024-10-28,False
WL0048565,C04875,P02952,2023-01-13,False
WL0048566,C06273,P03118,2022-05-27,False
WL0048567,C08226,P03757,2023-03-24,False
WL0048568,C07892,P00152,2022-02-13,False
WL0048569,C02374,P04415,2023-08-12,False
WL0048570,C07796,P03667,2024-03-23,False
WL0048571,C00710,P00497,2024-12-13,True
WL0048572,C02744,P00008,2023-12-15,False
WL0048573,C00676,P04583,2022-09-23,False
WL0048574,C01932,P04760,2023-03-26,False
WL0048575,C02152,P04398,2023-12-24,True
WL0048576,C03317,P04226,2024-12-10,False
WL0048577,C06556,P03181,2022-07-20,False
WL0048578,C02061,P01263,2022-06-01,True
WL0048579,C02331,P01839,2024-10-20,False
WL0048580,C09091,P03777,2022-03-03,False
WL0048581,C01928,P04974,2022-07-31,False
WL0048582,C05813,P00636,2023-11-04,False
WL0048583,C00362,P04357,2023-06-24,False
WL0048584,C02524,P04252,2024-12-26,False
WL0048585,C03566,P04247,2022-10-01,False
WL0048586,C09417,P00127,2023-06-11,False
WL0048587,C08540,P04419,2024-07-10,True
WL0048588,C08709,P04035,2024-11-14,True
WL0048589,C04593,P02814,2022-08-20,False
WL0048590,C01099,P01523,2022-08-17,True
WL0048591,C04148,P02040,2023-02-15,False
WL0048592,C03857,P02438,2022-12-19,False
WL0048593,C00339,P01705,2023-10-25,False
WL0048594,C03403,P04772,2023-02-14,False
WL0048595,C02343,P01259,2024-09-19,False
WL0048596,C05849,P02213,2022-11-27,False
WL0048597,C05693,P02729,2024-05-18,False
WL0048598,C01165,P04185,2024-06-22,False
WL0048599,C02940,P02468,2024-01-28,False
WL0048600,C04991,P00897,2023-10-13,True
WL0048601,C06080,P03098,2024-05-06,True
WL0048602,C05965,P03542,2023-08-29,False
WL0048603,C04310,P02896,2024-11-06,False
WL0048604,C09803,P01005,2022-12-30,False
WL0048605,C05598,P04567,2023-04-10,True
WL0048606,C02892,P02226,2023-12-12,False
WL0048607,C03994,P03631,2024-05-01,False
WL0048608,C00432,P03831,2023-05-02,False
WL0048609,C05025,P02513,2024-10-13,False
WL0048610,C08380,P02684,2024-03-12,False
WL0048611,C06186,P04113,2024-09-27,False
WL0048612,C03515,P00229,2024-08-15,True
WL0048613,C05272,P00940,2022-08-29,False
WL0048614,C05725,P03031,2024-09-20,False
WL0048615,C09967,P00933,2023-07-01,True
WL0048616,C03632,P00939,2023-12-25,False
WL0048617,C07274,P01403,2022-09-16,False
WL0048618,C01644,P00295,2022-12-14,False
WL0048619,C06387,P03987,2024-04-19,False
WL0048620,C08544,P03274,2024-10-02,False
WL0048621,C08197,P04424,2024-10-17,False
WL0048622,C02595,P04021,2023-06-05,False
WL0048623,C07872,P03533,2022-10-02,False
WL0048624,C07040,P04827,2022-01-17,False
WL0048625,C05171,P01238,2023-04-23,False
WL0048626,C00099,P04400,2024-07-13,False
WL0048627,C08868,P03005,2022-09-29,True
WL0048628,C02074,P02032,2024-02-04,True
WL0048629,C08862,P01658,2024-03-22,False
WL0048630,C03530,P00459,2023-11-09,False
WL0048631,C07204,P04085,2022-08-31,True
WL0048632,C00086,P02921,2023-09-08,False
WL0048633,C08848,P03998,2022-10-12,False
WL0048634,C06665,P01860,2023-07-24,False
WL0048635,C06166,P04226,2024-05-04,True
WL0048636,C04533,P02150,2024-04-14,False
WL0048637,C05884,P01647,2024-05-15,False
WL0048638,C05602,P00014,2022-01-25,True
WL0048639,C04289,P04230,2022-12-11,False
WL0048640,C03846,P00041,2024-11-24,True
WL0048641,C09076,P04524,2022-03-24,False
WL0048642,C09753,P01977,2024-05-16,True
WL0048643,C02324,P01195,2022-11-28,False
WL0048644,C06803,P00791,2023-10-30,True
WL0048645,C09511,P04059,2024-08-09,False
WL0048646,C07764,P00842,2023-08-05,False
WL0048647,C00763,P03911,2024-01-28,False
WL0048648,C06534,P00312,2023-10-03,False
WL0048649,C07767,P01464,2022-07-12,False
WL0048650,C09671,P04861,2023-03-05,True
WL0048651,C09258,P01208,2022-07-31,False
WL0048652,C01025,P03270,2024-12-09,False
WL0048653,C00017,P01083,2024-05-30,False
WL0048654,C05617,P01351,2024-01-06,False
WL0048655,C00045,P03681,2024-03-27,False
WL0048656,C04049,P02431,2023-01-03,False
WL0048657,C08580,P00497,2022-05-29,False
WL0048658,C05791,P03192,2023-08-03,False
WL0048659,C07299,P01111,2023-09-13,False
WL0048660,C01617,P00945,2023-01-23,True
WL0048661,C03807,P03167,2023-12-24,False
WL0048662,C07144,P01470,2024-04-15,False
WL0048663,C00710,P04747,2023-03-23,False
WL0048664,C05963,P01656,2022-01-26,False
WL0048665,C02404,P03094,2024-02-27,False
WL0048666,C00218,P02478,2024-03-29,True
WL0048667,C05235,P03961,2022-10-15,False
WL0048668,C05981,P01383,2023-02-02,False
WL0048669,C09106,P02557,2023-10-03,False
WL0048670,C06642,P00724,2022-07-27,False
WL0048671,C09153,P04443,2024-07-14,False
WL0048672,C09434,P01607,2022-06-01,False
WL0048673,C05512,P00948,2022-06-30,True
WL0048674,C05520,P04146,2024-09-02,False
WL0048675,C07482,P03467,2023-12-13,False
WL0048676,C02150,P04824,2022-08-30,False
WL0048677,C06885,P00039,2024-11-10,False
WL0048678,C05669,P03936,2022-06-24,False
WL0048679,C01950,P01386,2024-01-18,False
WL0048680,C07098,P04499,2022-04-05,True
WL0048681,C08096,P04352,2023-05-03,False
WL0048682,C03025,P02395,2023-09-11,False
WL0048683,C07077,P04635,2023-01-12,False
WL0048684,C02203,P00806,2024-02-02,False
WL0048685,C07871,P02390,2023-09-21,False
WL0048686,C04237,P00425,2022-03-29,True
WL0048687,C05392,P02459,2024-04-26,True
WL0048688,C09972,P00869,2022-08-08,True
WL0048689,C09474,P02581,2022-02-13,False
WL0048690,C07427,P02190,2024-06-15,False
WL0048691,C00644,P01001,2023-06-24,False
WL0048692,C02264,P04370,2023-06-25,False
WL0048693,C00883,P03570,2023-09-13,True
WL0048694,C06475,P04361,2022-08-25,False
WL0048695,C03479,P00727,2024-06-27,False
WL0048696,C05637,P00709,2022-10-13,False
WL0048697,C08117,P00243,2022-06-20,False
WL0048698,C03020,P02312,2022-01-10,False
WL0048699,C05370,P04970,2023-08-31,False
WL0048700,C04748,P03295,2022-07-03,False
WL0048701,C00845,P00817,2022-03-02,True
WL0048702,C02634,P01217,2023-06-26,False
WL0048703,C01385,P02526,2024-12-09,False
WL0048704,C09781,P04175,2022-08-30,False
WL0048705,C04837,P01972,2022-07-25,False
WL0048706,C07033,P03343,2023-11-13,False
WL0048707,C07538,P01663,2024-05-06,True
WL0048708,C05986,P03513,2024-11-20,True
WL0048709,C00915,P03241,2022-05-04,True
WL0048710,C02053,P02788,2023-07-01,False
WL0048711,C00603,P00471,2023-11-21,True
WL0048712,C05445,P04737,2024-10-23,True
WL0048713,C01392,P02029,2023-09-06,True
WL0048714,C05669,P04143,2024-01-16,False
WL0048715,C05903,P00137,2024-01-28,False
WL0048716,C03971,P04733,2022-06-06,True
WL0048717,C00978,P04536,2024-09-27,False
WL0048718,C02031,P02600,2022-03-25,False
WL0048719,C09050,P00243,2023-10-12,False
WL0048720,C03332,P01049,2022-04-15,False
WL0048721,C04885,P01473,2024-04-05,True
WL0048722,C03220,P01092,2023-02-25,False
WL0048723,C07832,P00039,2024-09-07,False
WL0048724,C07854,P00548,2024-10-11,True
WL0048725,C06644,P01721,2024-08-20,False
WL0048726,C01698,P01593,2022-10-31,False
WL0048727,C01860,P02575,2022-07-21,True
WL0048728,C05975,P00820,2024-03-18,False
WL0048729,C01777,P02609,2024-03-01,False
WL0048730,C06724,P01924,2022-02-06,False
WL0048731,C08148,P04460,2024-02-25,False
WL0048732,C08759,P02779,2024-08-22,True
WL0048733,C01600,P03723,2023-05-16,False
WL0048734,C08142,P03199,2023-06-11,False
WL0048735,C01543,P03899,2023-12-25,False
WL0048736,C02454,P04248,2024-08-01,False
WL0048737,C05409,P00487,2024-01-12,False
WL0048738,C08649,P00295,2024-03-13,False
WL0048739,C08039,P01442,2024-05-16,False
WL0048740,C00517,P03941,2023-01-20,False
WL0048741,C00788,P02543,2023-12-14,False
WL0048742,C06096,P02161,2023-07-14,False
WL0048743,C09624,P01848,2023-07-05,True
WL0048744,C07802,P00955,2022-09-28,True
WL0048745,C02475,P04858,2024-07-22,False
WL0048746,C08286,P04090,2023-10-24,False
WL0048747,C00181,P01189,2022-12-17,True
WL0048748,C07876,P04721,2024-08-23,True
WL0048749,C04260,P01447,2022-01-23,True
WL0048750,C06951,P01616,2023-05-19,True
WL0048751,C01075,P03585,2023-03-07,True
WL0048752,C06622,P03908,2022-07-14,False
WL0048753,C08836,P01606,2022-11-25,False
WL0048754,C03049,P00353,2023-12-18,True
WL0048755,C02269,P00745,2024-10-12,False
WL0048756,C03575,P04429,2022-01-07,True
WL0048757,C08879,P02205,2023-09-19,True
WL0048758,C07208,P04525,2023-01-03,False
WL0048759,C01247,P03241,2024-02-20,False
WL0048760,C01582,P00375,2022-01-29,True
WL0048761,C06436,P03658,2024-08-29,True
WL0048762,C00530,P02902,2023-09-16,False
WL0048763,C02725,P01398,2022-04-19,False
WL0048764,C04032,P00279,2023-12-03,False
WL0048765,C06044,P04610,2022-03-13,False
WL0048766,C07981,P00435,2024-01-12,False
WL0048767,C06968,P03348,2022-07-30,True
WL0048768,C03087,P04511,2024-04-25,False
WL0048769,C05626,P02282,2022-12-30,True
WL0048770,C08655,P01248,2023-04-29,False
WL0048771,C02809,P01362,2022-09-23,False
